ID ТУРУ,НАЗВА ТУРУ,ДЖЕРЕЛО,ТУРОПЕРАТОР,ОСНОВНИЙ НАПРЯМОК,ВСІ НАПРЯМКИ,ТИП ПОДОРОЖІ,ЦІНОВА КАТЕГОРІЯ,СЕРЕДНЯ ЦІНА,ДНІ,НІЧНІ ПЕРЕЇЗДИ,ЕКСКУРСІЇ,НОЧЕЙ В ГОТЕЛЯХ,СІЧЕНЬ,ЛЮТИЙ,БЕРЕЗЕНЬ,КВІТЕНЬ,ТРАВЕНЬ,ЧЕРВЕНЬ,ЛИПЕНЬ,СЕРПЕНЬ,ВЕРЕСЕНЬ,ЖОВТЕНЬ,ЛИСТОПАД,ГРУДЕНЬ,ВИЇЗДІВ НА РІК,АКТИВНИХ МІСЯЦІВ,ПІКОВІ МІСЯЦІ,ПІКОВИЙ МІСЯЦЬ,ТИП СЕЗОННОСТІ,СЕЗОННІСТЬ,БЕЗ НІЧНИХ ПЕРЕЇЗДІВ,КІЛЬКІСТЬ ЗУПИНОК ПО СИГНАТУРІ МАРШРУТУ,КІЛЬКІСТЬ КРАЇН У МАРШРУТІ,КІЛЬКІСТЬ МІСТ У МАРШРУТІ,КІЛЬКІСТЬ ІНШИХ ТОЧОК,УНІКАЛЬНІ ЗУПИНКИ,УНІКАЛЬНІ МІСТА,УНІКАЛЬНІ КРАЇНИ,СКЛАДНІСТЬ МАРШРУТУ,ЩІЛЬНІСТЬ МІСТ,ЩІЛЬНІСТЬ КРАЇН,ЧАСТКА ІНШИХ ТОЧОК
TAN-4,Ключ в Європу : Будапешт + Відень,COMPETITOR,Tango Travel,Австрія,"Австрія, Угорщина",екскурсійний,Економ 99 - 150,115,4,2,2,1,0,0,0,,5,3,2,4,2,,,,16,5,"ТРАВЕНЬ, СЕРПЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,25","0,25",0
TAN-5,Прага та Дрезден #нашілюдивсюди,COMPETITOR,Tango Travel,Чехія,"Чехія, Німеччина, Польща",екскурсійний,Економ 99 - 150,95,4,2,1,1,0,0,0,1,2,3,3,2,2,,,,13,6,"ЧЕРВЕНЬ, ЛИПЕНЬ, ТРАВЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,25","0,25",0
TAN-6,"Quattro Formaggi. Венеція, Флоренція і Рим",COMPETITOR,Tango Travel,Італія,"Італія, Угорщина",екскурсійний,Стандарт 150 - 300,188,5,2,1,2,0,0,0,,2,1,1,1,1,2,,,8,6,"ТРАВЕНЬ, ЖОВТЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,1,0,0,0,1,1,1,"0,1","0,20","0,20",0
TAN-7,Відень неперевершений!,COMPETITOR,Tango Travel,Австрія,"Австрія, Угорщина",екскурсійний,Економ 99 - 150,167,4,2,1,1,0,0,0,,1,,,,,,,,1,1,ТРАВЕНЬ,ТРАВЕНЬ,РІДКІСНИЙ,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,25","0,25",0
TAN-8,Мої голландські тюльпанчики,COMPETITOR,Tango Travel,Нідерланди,"Нідерланди, Чехія, Польща, Німеччина",екскурсійний,Стандарт 150 - 300,195,5,2,1,2,0,0,0,1,1,2,1,1,,,,,6,5,"ЧЕРВЕНЬ, КВІТЕНЬ, ТРАВЕНЬ",ЧЕРВЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,20","0,20",0
TAN-9,"L'amour en trois: ти, я і Париж!",COMPETITOR,Tango Travel,Франція,"Франція, Німеччина, Чехія, Польща",екскурсійний,Стандарт 150 - 300,268,6,2,3,3,0,0,0,0,2,2,0,0,0,,,,4,2,"ТРАВЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,СЕЗОННИЙ,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,17","0,17",0
TAN-10,Румунія - любов з першого погляду. Бухарест і замки,COMPETITOR,Tango Travel,Румунія,Румунія,екскурсійний,Економ 99 - 150,145,4,2,2,1,0,0,0,,3,2,2,2,1,,,,10,5,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,25","0,25",0
TAN-11,"Стихія моря: Таллінн, Стокгольм, Рига",COMPETITOR,Tango Travel,Швеція,"Швеція, Латвія, Естонія",екскурсійний,Стандарт 150 - 300,165,5,2,1,2,0,0,0,1,1,2,2,2,1,2,,,11,7,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,20","0,20",0
TAN-12,Магія Балтійського моря. Круїз Таллінн-Стокгольм,COMPETITOR,Tango Travel,Швеція,"Швеція, Естонія, Латвія, Польща",екскурсійний,Стандарт 150 - 300,238,5,0,1,4,0,0,0,1,0,1,1,1,1,,,,5,5,"КВІТЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",КВІТЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,TRUE,1,0,0,0,1,1,1,"0,1","0,20","0,20",0
TAN-13,Нідерланди. I♥Аmsterdam,COMPETITOR,Tango Travel,Нідерланди,"Нідерланди, Німеччина, Чехія, Польща",екскурсійний,Стандарт 150 - 300,265,6,2,2,3,0,0,0,0,1,1,0,0,0,,,,2,2,"ТРАВЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,СЕЗОННИЙ,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,17","0,17",0
TAN-14,"50 відтінків літа! Італія, Адріатичне море",COMPETITOR,Tango Travel,Італія,"Італія, Угорщина, Словенія",морський,Стандарт 150 - 300,249,6,2,1,3,0,0,0,,,3,3,5,2,,,,13,4,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,1,0,0,0,1,1,1,"0,1","0,17","0,17",0
TAN-15,Подорож у серце Трансільванії,COMPETITOR,Tango Travel,Румунія,Румунія,екскурсійний,До 99,120,4,2,1,1,0,0,0,,3,2,2,2,1,,,,10,5,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,25","0,25",0
TAN-16,"Північний круїз: Таллінн, Гельсінкі, Стокгольм",COMPETITOR,Tango Travel,Швеція,"Швеція, Латвія, Естонія, Фінляндія",екскурсійний,Стандарт 150 - 300,279,6,2,1,3,0,0,0,0,1,0,0,0,0,,,,1,1,ТРАВЕНЬ,ТРАВЕНЬ,РІДКІСНИЙ,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,17","0,17",0
TAN-17,Містичний вікенд в Трансильванії,COMPETITOR,Tango Travel,Румунія,Румунія,екскурсійний,Економ 99 - 150,160,3,0,0,2,0,0,0,0,2,2,1,1,,,,,6,4,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,TRUE,1,0,0,0,1,1,1,"0,1","0,33","0,33",0
TAN-18,Мелодії Парижа,COMPETITOR,Tango Travel,Франція,"Франція, Німеччина, Чехія, Польща",екскурсійний,Стандарт 150 - 300,257,6,2,2,3,0,0,0,0,2,2,2,2,0,1,,,9,5,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,17","0,17",0
TAN-19,"Ідеальна четвірка: Краків, Прага, Відень, Будапешт",COMPETITOR,Tango Travel,Чехія,"Чехія, Австрія, Польща, Угорщина",екскурсійний,Стандарт 150 - 300,173,4,0,1,3,0,0,0,0,3,1,1,2,1,,,,8,5,"ТРАВЕНЬ, СЕРПЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,TRUE,1,0,0,0,1,1,1,"0,1","0,25","0,25",0
TAN-20,"Загадка Австрії: Відень, Зальцбург, Гальштат",COMPETITOR,Tango Travel,Австрія,"Австрія, Угорщина",екскурсійний,Стандарт 150 - 300,203,5,2,2,2,0,0,0,1,1,,1,1,,,,,4,4,"КВІТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",КВІТЕНЬ,СЕЗОННИЙ,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,20","0,20",0
TAN-21,Австрійські панорами: Відень та Гальштат,COMPETITOR,Tango Travel,Австрія,"Австрія, Угорщина",екскурсійний,Стандарт 150 - 300,232,5,2,1,2,0,0,0,1,1,,1,1,1,,,,5,5,"КВІТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",КВІТЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,20","0,20",0
TAN-22,"Край Тоскани - Флоренція, Піза, Рим",COMPETITOR,Tango Travel,Італія,"Італія, Угорщина",екскурсійний,Люкс 300 - 400,299,6,0,3,5,0,0,0,0,1,1,1,1,0,,,,4,4,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,СЕЗОННИЙ,🌸 МІЖСЕЗОН,TRUE,1,0,0,0,1,1,1,"0,1","0,17","0,17",0
TAN-23,Вікенд для душі: Угорщина + Словаччина,COMPETITOR,Tango Travel,Угорщина,"Угорщина, Словаччина",екскурсійний,Економ 99 - 150,115,4,2,0,1,0,0,0,,1,1,1,1,1,1,,,6,6,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,1,0,0,0,1,1,1,"0,1","0,25","0,25",0
TAN-24,У пошуках дива - Македонія!,COMPETITOR,Tango Travel,Північна Македонія,Північна Македонія,екскурсійний,Економ 99 - 150,110,4,2,1,1,0,0,0,0,1,1,1,1,1,1,,,6,6,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,1,0,0,0,1,1,1,"0,1","0,25","0,25",0
TAN-25,"Тільки Італія: Венеція, Мілан, Рим, Неаполь та Флоренція",COMPETITOR,Tango Travel,Італія,"Італія, Угорщина",екскурсійний,Тяжкий Люкс 400 +,378,7,2,3,4,0,0,0,,1,1,1,1,,1,,,5,5,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,FALSE,1,0,0,0,1,1,1,"0,1","0,14","0,14",0
TAN-26,"Альпійський експрес: Венеція, Цюрих, Зальцбург",COMPETITOR,Tango Travel,Швейцарія,"Швейцарія, Італія, Австрія, Угорщина",екскурсійний,Стандарт 150 - 300,269,5,0,1,4,0,0,0,,2,2,2,2,1,1,,,10,6,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,1,0,0,0,1,1,1,"0,1","0,20","0,20",0
TAN-27,Париж на десерт,COMPETITOR,Tango Travel,Франція,"Франція, Німеччина, Австрія, Угорщина",екскурсійний,Люкс 300 - 400,449,8,0,3,7,0,0,0,,1,1,1,1,1,,,,5,5,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,TRUE,1,0,0,0,1,1,1,"0,1","0,13","0,13",0
TAN-28,"Каталонський експрес: Монако, Ніцца, Барселона",COMPETITOR,Tango Travel,Іспанія,"Іспанія, Франція, Італія",екскурсійний,Тяжкий Люкс 400 +,377,7,2,2,4,0,0,0,1,0,0,1,1,1,0,,,4,4,"КВІТЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",КВІТЕНЬ,СЕЗОННИЙ,☀️ ЛІТО,FALSE,7,5,5,0,1,1,1,"0,1","0,14","0,14",0
TAN-29,Вихідні у Кракові + Енерджіландія,COMPETITOR,Tango Travel,Польща,Польща,екскурсійний,Економ 99 - 150,137,4,1,1,2,0,0,0,,1,2,1,1,1,1,,,7,6,"ЧЕРВЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ЧЕРВЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,FALSE,2,1,1,0,1,1,1,"0,1","0,25","0,25",0
TAN-30,Незвіданий край - Боснія і Герцеґовина,COMPETITOR,Tango Travel,Боснія і Герцеговина,"Боснія і Герцеговина, Хорватія",екскурсійний,Стандарт 150 - 300,183,5,2,1,2,0,0,0,0,1,1,,1,1,1,,,5,5,"ТРАВЕНЬ, ЧЕРВЕНЬ, СЕРПЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,5,1,1,0,1,1,1,"0,1","0,20","0,20",0
TAN-31,"В цьому році в моді лазурний:  Ніцца, Монако, Портофіно",COMPETITOR,Tango Travel,Франція,"Франція, Італія, Монако",екскурсійний,Люкс 300 - 400,"232,5",7,2,3,4,0,0,0,1,,1,,1,,,,,3,3,"КВІТЕНЬ, ЧЕРВЕНЬ, СЕРПЕНЬ",КВІТЕНЬ,СЕЗОННИЙ,🌸 МІЖСЕЗОН,FALSE,9,4,6,0,1,1,1,"0,1","0,14","0,14",0
TAN-32,Албанія - морська пригода,COMPETITOR,Tango Travel,Албанія,"Албанія, Північна Македонія",морський,Люкс 300 - 400,315,8,2,0,5,0,0,0,,2,1,1,2,,,,,6,4,"ТРАВЕНЬ, СЕРПЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,FALSE,8,1,2,0,1,1,1,"0,1","0,13","0,13",0
TAN-33,Словенія - альпійські термали,COMPETITOR,Tango Travel,Словенія,Словенія,спа-тур,Економ 99 - 150,135,4,2,0,1,0,0,0,,,,,,,,,,0,0,,,РІДКІСНИЙ,,FALSE,2,1,2,0,1,1,1,"0,1","0,25","0,25",0
TAN-34,"Литовські вихідні: Вільнюс, Тракай, Друскінінкай",COMPETITOR,Tango Travel,Литва,Литва,екскурсійний,Економ 99 - 150,120,4,2,1,1,0,0,0,,,,,,,,,,0,0,,,РІДКІСНИЙ,,FALSE,2,1,1,0,1,1,1,"0,1","0,25","0,25",0
TAN-35,Зірки півночі: Рига та Норвезькі фіорди!,COMPETITOR,Tango Travel,Норвегія,"Норвегія, Швеція, Латвія, Естонія",екскурсійний,Люкс 300 - 400,385,7,2,1,4,0,0,0,1,,1,,,,,,,2,2,"КВІТЕНЬ, ЧЕРВЕНЬ",КВІТЕНЬ,СЕЗОННИЙ,🌸 МІЖСЕЗОН,FALSE,7,2,4,0,1,1,1,"0,1","0,14","0,14",0
TAN-36,Греція. Між небом та землею,COMPETITOR,Tango Travel,Греція,Греція,морський,Стандарт 150 - 300,"329,5",10,2,0,7,0,0,0,,2,4,4,4,3,,,,17,5,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,3,1,1,1,1,1,1,"0,1","0,10","0,10","0,3333333333"
TAN-37,Карнавальна мандрівка,COMPETITOR,Tango Travel,Італія,"Італія, Угорщина",екскурсійний,Люкс 300 - 400,318,5,0,2,4,0,0,0,,,,,,,,,,0,0,,,РІДКІСНИЙ,,TRUE,3,2,3,0,1,1,1,"0,1","0,20","0,20",0
TAN-38,"Нові горизонти: Таллінн, Стокгольм, Копенгаген, Амстердам",COMPETITOR,Tango Travel,Швеція,"Швеція, Нідерланди, Німеччина",екскурсійний,Тяжкий Люкс 400 +,560,8,0,2,7,0,0,0,1,,,,,,,,,1,1,КВІТЕНЬ,КВІТЕНЬ,РІДКІСНИЙ,🌸 МІЖСЕЗОН,TRUE,9,4,5,0,1,1,1,"0,1","0,13","0,13",0
TAN-39,Зимові розваги - Закопане!,COMPETITOR,Tango Travel,Польща,Польща,екскурсійний,Стандарт 150 - 300,229,5,1,0,3,0,0,0,,,,,,,,,,0,0,,,РІДКІСНИЙ,,FALSE,2,1,2,0,1,1,1,"0,1","0,20","0,20",0
TAN-40,Скандинавія. Вся правда про Вікінгів,COMPETITOR,Tango Travel,Норвегія,"Норвегія, Фінляндія, Данія, Швеція, Німеччина",екскурсійний,Тяжкий Люкс 400 +,565,9,0,7,8,0,0,0,,,,,1,,,,,1,1,СЕРПЕНЬ,СЕРПЕНЬ,РІДКІСНИЙ,☀️ ЛІТО,TRUE,8,6,7,0,1,1,1,"0,1","0,11","0,11",0
TAN-41,Мої швейцарські вихідні,COMPETITOR,Tango Travel,Швейцарія,"Швейцарія, Італія",екскурсійний,Стандарт 150 - 300,189,5,2,1,2,0,0,0,,1,1,2,2,1,2,,,9,6,"ЛИПЕНЬ, СЕРПЕНЬ, ЖОВТЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,5,3,4,0,1,1,1,"0,1","0,20","0,20",0
TAN-42,Випускний в Греції,COMPETITOR,Tango Travel,Греція,Греція,морський,Тяжкий Люкс 400 +,498,7,2,0,4,0,0,0,,,2,4,,,,,,6,2,"ЛИПЕНЬ, ЧЕРВЕНЬ",ЛИПЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,FALSE,4,1,1,0,1,1,1,"0,1","0,14","0,14",0
TAN-43,Халкідіки. Вихідні на морі,COMPETITOR,Tango Travel,Греція,Греція,морський,Стандарт 150 - 300,210,5,2,0,2,0,0,0,,,2,2,2,2,,,,8,4,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-1,"Французький вояж (Париж, Мон-Сен-Мішель + 3 дні з океаном)",COMPETITOR,Travel Room,Франція,Франція,екскурсійний,Тяжкий Люкс 400 +,550,8,0,4,7,0,0,0,0,1,1,1,1,1,1,1,0,7,7,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-2,Формула краси по-італійськи,COMPETITOR,Travel Room,Італія,Італія,екскурсійний,Люкс 300 - 400,370,6,0,3,5,0,0,0,1,1,1,1,1,1,1,0,0,7,7,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-3,Париж - місто мрії!,COMPETITOR,Travel Room,Франція,Франція,екскурсійний,Тяжкий Люкс 400 +,420,7,0,3,6,0,0,0,1,1,0,1,0,1,1,0,0,5,5,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-4,Весна на острові Майнау,COMPETITOR,Travel Room,Німеччина,Німеччина,екскурсійний,Стандарт 150 - 300,280,5,0,2,4,0,0,0,3,1,0,0,0,0,0,0,0,4,2,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,СЕЗОННИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-5,Формула краси + три узбережжя Італії,COMPETITOR,Travel Room,Італія,Італія,морський,Тяжкий Люкс 400 +,490,5,0,6,4,0,0,0,0,1,1,1,1,1,0,0,0,5,5,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-6,Вічне літо Сицилії,COMPETITOR,Travel Room,Італія,Італія,морський,Тяжкий Люкс 400 +,590,10,0,4,9,0,0,0,1,1,1,0,0,1,1,0,0,5,5,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-7,Альпійська мелодія!+ Лазурове узбережжя Франції,COMPETITOR,Travel Room,Швейцарія,"Швейцарія, Франція, Італія",морський,Тяжкий Люкс 400 +,480,8,0,5,7,0,0,0,0,0,1,1,1,1,0,0,0,4,4,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,СЕЗОННИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-8,"Зимова казка: Закопане, Відень, терми",COMPETITOR,Travel Room,Польща,"Польща, Угорщина",екскурсійний,Стандарт 150 - 300,180,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,РІДКІСНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-9,"Легкість Амстердама, романтика Парижа + парк тюльпанів Койкенхоф",COMPETITOR,Travel Room,Нідерланди,"Нідерланди, Франція",екскурсійний,Тяжкий Люкс 400 +,450,7,0,5,6,0,0,0,2,1,0,0,0,0,0,0,0,3,2,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,СЕЗОННИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-10,Белла Італія,COMPETITOR,Travel Room,Італія,Італія,екскурсійний,Стандарт 150 - 300,250,5,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,РІДКІСНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-11,Італія - моє натхнення + Венеційський Карнавал,COMPETITOR,Travel Room,Італія,Італія,екскурсійний,Стандарт 150 - 300,290,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,РІДКІСНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-12,Тур на VI етап Кубка світу 2024/25 з біатлону в Італії (Антгольц-Антерсельва),COMPETITOR,Travel Room,Італія,Італія,гірськолижний,Люкс 300 - 400,390,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,РІДКІСНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
TRM-13,Белла Італія + два Карнавали,COMPETITOR,Travel Room,Італія,Італія,екскурсійний,Стандарт 150 - 300,250,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,РІДКІСНИЙ,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,20","0,20",0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,
