ID ТУРУ,НАЗВА ТУРУ,ДЖЕРЕЛО,ТУРОПЕРАТОР,ОСНОВНИЙ НАПРЯМОК,СЕРЕДНЯ ЦІНА,ДНІ,НІЧНІ ПЕРЕЇЗДИ,ЕКСКУРСІЇ,ЦІНА ЗА ДЕНЬ,СЕРЕДНЯ ЦІНА ПО НАПРЯМКУ,МЕДІАННА ЦІНА ПО НАПРЯМКУ,ВІДХИЛЕННЯ ВІД СЕРЕДНЬОЇ ЦІНИ,ВІДХИЛЕННЯ ВІД МЕДІАННОЇ ЦІНИ,% ВІДХИЛЕННЯ ВІД МЕДІАНИ,ПОЗИЦІЯ ЗА ЦІНОЮ В НАПРЯМКУ,РІЗНИЦЯ ДО МІНІМАЛЬНОЇ ЦІНИ,ЗАГАЛЬНИЙ VALUE SCORE,ОЦІНКА ЦІНИ,ОЦІНКА ЕКСКУРСІЙ,ОЦІНКА КОМФОРТУ,СЕЗОННІСТЬ,ШТРАФ ЗА НІЧНІ ПЕРЕЇЗДИ,ІНТЕНСИВНІСТЬ ПОДОРОЖІ,СКЛАДНІСТЬ МАРШРУТУ,РІЗНОМАНІТНІСТЬ КРАЇН,КІЛЬКІСТЬ ЗУПИНОК ПО МАРШРУТУ,КІЛЬКІСТЬ МІСТ У МАРШРУТІ,КІЛЬКІСТЬ КРАЇН У МАРШРУТІ,КІЛЬКІСТЬ ІНШИХ ТОЧОК,ЩІЛЬНІСТЬ МІСТ,ЩІЛЬНІСТЬ КРАЇН,ЧАСТКА ІНШИХ ТОЧОК,ЦІННІСТЬ МАРШРУТУ,ЕФЕКТИВНІСТЬ МАРШРУТУ,ПЕРЕВАНТАЖЕНИЙ МАРШРУТ,ПОРОЖНІЙ МАРШРУТ
ADR-106,Ідеальне літо в Іспанії (5 ночей на морі) ,COMPETITOR,Adriatic,Іспанія,671,11,2,1,61,538,505,132,166,"0,33",18,329,"0,4822","0,67",,"0,82",ЦІЛИЙ РІК,40,"1,55","0,64","0,55",17,7,6,0,"0,64","0,55","0,00","5,10","0,46",1,0
ADR-107,Бажання дам - Амстердам! 3 дні в Амстердамі + парк Кекенхоф,COMPETITOR,Adriatic,Нідерланди,320,6,1,4,53,349,348,-29,-28,"-0,08",12,125,"0,7528","0,92",,"0,83",ЦІЛИЙ РІК,20,"1,83","1,17","0,50",11,7,3,0,"1,17","0,50","0,00","3,60","0,60",1,0
ADR-108,Альпійські чари! Швейцарія + Італія + Австрія…  ,COMPETITOR,Adriatic,Швейцарія,362,6,0,4,60,333,334,29,29,"0,09",18,174,"0,7760","0,91",,"1,00",ЦІЛИЙ РІК,0,"1,67","1,50","0,83",10,9,5,0,"1,50","0,83","0,00","5,20","0,87",1,0
ADR-109,"Якщо на землі є рай, то це Швейцарія  ",COMPETITOR,Adriatic,Швейцарія,258,5,1,4,52,333,334,-75,-76,"-0,23",6,70,"0,7241","0,77",,"0,80",ЦІЛИЙ РІК,20,"1,60","1,20","1,00",8,6,5,0,"1,20","1,00","0,00","4,30","0,86",1,0
ADR-110,Just Hvar. Просто Хвар» (7 ночей на морі в Хорватії)  ,COMPETITOR,Adriatic,Хорватія,548,10,2,0,55,379,365,168,183,"0,50",8,394,"0,4074","0,50",,"0,80",ЦІЛИЙ РІК,40,"0,60","0,30","0,20",6,3,2,0,"0,30","0,20","0,00","1,90","0,19",0,0
ADR-111,Хорватія... Мить насолоди. Острів Хвар  ,COMPETITOR,Adriatic,Хорватія,365,10,2,0,36,379,365,-15,0,"0,00",5,211,"0,6456","1,00",,"0,80",ЦІЛИЙ РІК,40,"0,60","0,30","0,20",6,3,2,0,"0,30","0,20","0,00","1,90","0,19",0,0
ADR-112,"Амстердам від ""А"" до ""М"" або 4 дні в Нідерландах + парк Кекенхоф",COMPETITOR,Adriatic,Нідерланди,385,7,1,4,55,349,348,36,38,"0,11",23,190,"0,7189","0,89",,"0,86",ЦІЛИЙ РІК,20,"1,86","1,43","0,57",13,10,4,0,"1,43","0,57","0,00","5,00","0,71",1,0
ADR-113,Вище хмар - Швейцарія..,COMPETITOR,Adriatic,Швейцарія,489,8,0,5,61,333,334,156,156,"0,47",28,301,"0,6137","0,53",,"1,00",ЦІЛИЙ РІК,0,"1,38","1,00","0,75",11,8,6,0,"1,00","0,75","0,00","5,40","0,68",0,0
ADR-114,Країна гір і моря... Моя Чорногорія  ,COMPETITOR,Adriatic,Чорногорія,288,8,2,0,36,364,369,-77,-82,"-0,22",2,37,"0,5583","0,78",,"0,75",ЦІЛИЙ РІК,40,"1,13","0,63","0,38",9,5,3,0,"0,63","0,38","0,00","3,00","0,38",0,0
ADR-115,"Казкові три дні на Лазурному березі! Ніцца, Канни та Монако  ",COMPETITOR,Adriatic,Франція,368,7,2,4,53,366,352,2,16,"0,05",37,171,"0,7088","0,95",,"0,71",ЦІЛИЙ РІК,40,"1,71","0,86","0,71",12,6,5,0,"0,86","0,71","0,00","4,30","0,61",1,0
ADR-116,Канікули у Франції! Парки розваг + Нормандія!  ,COMPETITOR,Adriatic,Франція,400,7,0,4,57,366,352,34,48,"0,14",47,203,"0,7431","0,86",,"1,00",ЦІЛИЙ РІК,0,"1,71","0,86","0,57",12,6,4,0,"0,86","0,57","0,00","3,80","0,54",1,0
ADR-117,"Вітаю, Montenegro!  ",COMPETITOR,Adriatic,Хорватія,263,7,2,0,38,379,365,-117,-102,"-0,28",2,109,"0,5315","0,72",,"0,71",ЦІЛИЙ РІК,40,"0,86","0,43","0,29",6,3,2,0,"0,43","0,29","0,00","1,90","0,27",0,0
ADR-118,"Buona sera, Сицилія: Палермо, Катанія, Етна + морський круїз»  ",COMPETITOR,Adriatic,Італія,757,11,0,6,69,340,338,417,419,"1,24",106,618,"0,2728","-0,24",,"1,00",ПІВРІЧНИЙ,0,"1,36","0,55","0,18",15,6,2,0,"0,55","0,18","0,00","2,80","0,25",0,0
ADR-119,"Сонячна Апулія: Барі, Матера та Альберобелло  ",COMPETITOR,Adriatic,Італія,553,10,0,7,55,340,338,213,215,"0,64",99,414,"0,5722","0,36",,"1,00",ПІВРІЧНИЙ,0,"1,90","1,10","0,40",19,11,4,0,"1,10","0,40","0,00","5,30","0,53",1,0
ADR-120,Мелодії Адріатичного моря  ,COMPETITOR,Adriatic,Італія,446,8,0,0,56,340,338,106,108,"0,32",85,307,"0,5587","0,68",,"1,00",ЦІЛИЙ РІК,0,"1,13","0,88","0,25",9,7,2,0,"0,88","0,25","0,00","3,10","0,39",0,0
ADR-121,Італія - морська спокуса: 5 ночей на морі в Ріміні  ,COMPETITOR,Adriatic,Італія,362,8,2,0,45,340,338,22,24,"0,07",68,223,"0,5997","0,93",,"0,75",ЦІЛИЙ РІК,40,"1,25","1,00","0,25",10,8,2,0,"1,00","0,25","0,00","3,40","0,43",0,0
ADR-122,"Під одним небом, Рим та Париж! ",COMPETITOR,Adriatic,Франція,401,8,2,5,50,366,352,35,49,"0,14",48,204,"0,6870","0,86",,"0,75",ЦІЛИЙ РІК,40,"2,13","1,25","0,75",17,10,6,0,"1,25","0,75","0,00","6,00","0,75",1,0
ADR-123,Тур від кутюр: Париж та Мілан!  ,COMPETITOR,Adriatic,Франція,468,8,0,5,59,366,352,102,116,"0,33",62,271,"0,6738","0,67",,"1,00",ЦІЛИЙ РІК,0,"1,88","1,25","0,75",15,10,6,0,"1,25","0,75","0,00","6,00","0,75",1,0
ADR-124,На хвилинку в Амстердам + парк Кекенхоф  ,COMPETITOR,Adriatic,Нідерланди,303,5,0,2,61,349,348,-46,-45,"-0,13",9,108,"0,7051","0,87",,"1,00",ЦІЛИЙ РІК,0,"1,60","1,00","0,60",8,5,3,0,"1,00","0,60","0,00","3,00","0,60",1,0
ADR-125,Яскраві барви Адріатики: 6 ночей на морі в Ріміні  ,COMPETITOR,Adriatic,Італія,389,9,2,0,43,340,338,49,51,"0,15",74,250,"0,5711","0,85",,"0,78",ЦІЛИЙ РІК,40,"0,67","0,44","0,11",6,4,1,0,"0,44","0,11","0,00","1,70","0,19",0,0
ADR-126,"Дивовижні канікули в Нідерландах + 4 парки: ""Fantasialand"", ""Efteling"", ""Keukenhof"" та ""Madurodam""  ",COMPETITOR,Adriatic,Нідерланди,479,7,0,4,68,349,348,130,132,"0,38",31,284,"0,6233","0,62",,"1,00",РІДКІСНИЙ,0,"1,57","1,14","0,71",11,8,5,0,"1,14","0,71","0,00","4,90","0,70",1,0
ADR-127,Красуня Албанія  ,COMPETITOR,Adriatic,Албанія,587,12,2,0,49,514,523,73,65,"0,12",7,272,"0,5708","0,88",,"0,83",ЦІЛИЙ РІК,40,"0,42","0,08","0,08",5,1,1,0,"0,08","0,08","0,00","0,80","0,07",0,1
ADR-128,Дорогами казкової Німеччини: Мюнхен + замок Нойшванштайн  ,COMPETITOR,Adriatic,Німеччина,279,5,0,2,56,238,237,41,42,"0,18",14,160,"0,6957","0,82",,"1,00",ЦІЛИЙ РІК,0,"1,40","1,20","1,00",7,6,5,0,"1,20","1,00","0,00","4,30","0,86",0,0
ADR-129,Європейський випускний: Краків - Прага - Відень - Будапешт,COMPETITOR,Adriatic,Австрія,185,4,0,1,46,210,199,-25,-14,"-0,07",19,90,"0,7275","0,93",,"1,00",СЕЗОННИЙ,0,"1,50","1,25","1,00",6,5,4,0,"1,25","1,00","0,00","3,50","0,88",0,0
ADR-130,Дитячі пригоди в Італії + парки розваг Гардаленд та Леоландія  ,COMPETITOR,Adriatic,Італія,225,5,2,3,45,340,338,-115,-113,"-0,33",21,86,"0,6146","0,67",,"0,60",ЦІЛИЙ РІК,40,"0,80","0,80","0,40",4,4,2,0,"0,80","0,40","0,00","2,20","0,44",0,0
ADR-131,Наша Хорватська відпустка  ,COMPETITOR,Adriatic,Хорватія,682,10,2,0,68,379,365,302,317,"0,87",9,528,"0,2330","0,13",,"0,80",СЕЗОННИЙ,40,"0,70","0,30","0,20",7,3,2,0,"0,30","0,20","0,00","1,90","0,19",0,0
ADR-132,Італія серце Адріатики: 5 ночей на морі в Лідо ді Єзоло  ,COMPETITOR,Adriatic,Італія,454,9,0,0,50,340,338,114,116,"0,34",87,315,"0,5594","0,66",,"1,00",ЦІЛИЙ РІК,0,"0,89","0,56","0,22",8,5,2,0,"0,56","0,22","0,00","2,50","0,28",0,0
ADR-133,"Марципанові канікули в Угорщині: Будапешт, Сентендре + аквапарк Aquasziget, зоопарк Шошто  ",COMPETITOR,Adriatic,Угорщина,172,3,0,1,57,162,159,10,13,"0,08",8,83,"0,7176","0,92",,"1,00",ЦІЛИЙ РІК,0,"1,33","0,67","0,33",4,2,1,0,"0,67","0,33","0,00","1,10","0,37",0,0
ADR-134,Барселона - серце Каталонії  ,COMPETITOR,Adriatic,Іспанія,415,8,2,4,52,538,505,-123,-90,"-0,18",7,73,"0,6432","0,82",,"0,75",ЦІЛИЙ РІК,40,"1,50","0,88","0,63",12,7,5,0,"0,88","0,63","0,00","4,60","0,58",0,0
ADR-135,Літня відпустка в Албанії  ,COMPETITOR,Adriatic,Албанія,610,12,2,0,51,514,523,96,87,"0,17",8,295,"0,5497","0,83",,"0,83",ЦІЛИЙ РІК,40,"0,67","0,08","0,08",8,1,1,0,"0,08","0,08","0,00","0,80","0,07",0,0
ADR-136,"Рандеву в Парижі + Ельзас = 5 днів у Франції (Нормандія, Замки Луари, Мон-Сен-Мішель + 2 парки розваг) ",COMPETITOR,Adriatic,Франція,457,8,0,6,57,366,352,91,105,"0,30",60,260,"0,7141","0,70",,"1,00",ЦІЛИЙ РІК,0,"2,13","1,13","0,50",17,9,4,0,"1,13","0,50","0,00","4,70","0,59",1,0
DAV-1,Празький вікенд з Києва,COMPETITOR,DavClub,Чехія,199,5,2,0,40,204,199,-5,0,"0,00",11,104,"0,6388","1,00",,"0,60",ПІВРІЧНИЙ,40,"1,00","0,60","0,60",5,3,3,0,"0,60","0,60","0,00","2,40","0,48",0,0
DAV-2,Європейський вікенд,COMPETITOR,DavClub,Чехія,229,6,2,1,38,204,199,25,30,"0,15",15,134,"0,6151","0,85",,"0,67",ПІВРІЧНИЙ,40,"0,83","0,33","0,33",5,2,2,0,"0,33","0,33","0,00","1,60","0,27",0,0
DAV-3,Грецькі Канікули (Олімпійська Рив'єра) 2025,COMPETITOR,DavClub,Греція,342,9,2,0,38,420,407,-78,-65,"-0,16",11,137,"0,5790","0,84",,"0,78",ЦІЛИЙ РІК,40,"0,78","0,22","0,22",7,2,2,2,"0,22","0,22","0,29","2,00","0,22",0,0
DAV-4,Bella Італія - відпочинок на морі,COMPETITOR,DavClub,Італія,595,9,2,0,66,340,338,255,257,"0,76",104,456,"0,2804","0,24",,"0,78",СЕЗОННИЙ,40,"1,00","0,44","0,22",9,4,2,0,"0,44","0,22","0,00","2,20","0,24",0,0
DAV-5,Грецькі Канікули (Олімпійська Рив'єра) 2025,COMPETITOR,DavClub,Греція,394,10,2,0,39,420,407,-26,-13,"-0,03",14,189,"0,6273","0,97",,"0,80",ЦІЛИЙ РІК,40,"0,70","0,20","0,20",7,2,2,2,"0,20","0,20","0,29","2,00","0,20",0,0
DAV-6,Молодіжний центр Orfeas Olympic Camp у Греції 2025,COMPETITOR,DavClub,Греція,700,12,2,0,58,420,407,280,294,"0,72",27,495,"0,3121","0,28",,"0,83",ЦІЛИЙ РІК,40,"0,92","0,25","0,17",11,3,2,0,"0,25","0,17","0,00","1,90","0,16",0,0
DAV-7,Чарівна Італія з Одеси,COMPETITOR,DavClub,Італія,478,8,2,2,60,340,338,138,140,"0,41",90,339,"0,4827","0,59",,"0,75",РІДКІСНИЙ,40,"1,25","0,63","0,50",10,5,4,0,"0,63","0,50","0,00","3,50","0,44",0,0
DAV-8,Альпійський вікенд,COMPETITOR,DavClub,Австрія,289,6,2,1,48,210,199,79,90,"0,45",33,194,"0,4741","0,55",,"0,67",ПІВРІЧНИЙ,40,"1,17","0,83","0,67",7,5,4,0,"0,83","0,67","0,00","3,50","0,58",0,0
DAV-9,Казкова Угорщина + Відень,COMPETITOR,DavClub,Італія,219,4,0,0,55,340,338,-121,-119,"-0,35",16,80,"0,5476","0,65",,"1,00",ПІВРІЧНИЙ,0,"0,75","0,50","0,50",3,2,2,0,"0,50","0,50","0,00","1,60","0,40",0,0
DAV-10,"Мріючи про нього: Амстердам, Брюссель, Париж, Люксембург, Прага і Берлін!",COMPETITOR,DavClub,Франція,452,8,0,8,57,366,352,86,100,"0,28",58,255,"0,7711","0,72",,"1,00",ЦІЛИЙ РІК,0,"1,25","0,75","0,88",10,6,7,0,"0,75","0,88","0,00","5,30","0,66",0,0
DAV-11,Казкова Угорщина + Відень,COMPETITOR,DavClub,Угорщина,219,4,0,0,55,162,159,57,60,"0,38",10,130,"0,5382","0,62",,"1,00",ПІВРІЧНИЙ,0,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
ITR-1,Неповторна Баварія + Прага та Відень,COMPETITOR,ITravel,Австрія,169,5,2,3,34,210,199,-41,-30,"-0,15",15,74,"0,7107","0,85",,"0,60",ЦІЛИЙ РІК,40,"1,00","0,80","0,80",5,4,4,0,"0,80","0,80","0,00","3,20","0,64",0,0
ITR-2,"VIVA Італія! Венеція, Мілан, озера Гарда та Комо",COMPETITOR,ITravel,Італія,189,5,2,3,38,340,338,-151,-149,"-0,44",10,50,"0,5867","0,56",,"0,60",ЦІЛИЙ РІК,40,"1,00","0,80","0,40",5,4,2,0,"0,80","0,40","0,00","2,20","0,44",0,0
ITR-3,Баварська мрія,COMPETITOR,ITravel,Австрія,269,6,1,3,45,210,199,59,70,"0,35",31,174,"0,6278","0,65",,"0,83",ЦІЛИЙ РІК,20,"1,00","0,67","0,50",6,4,3,0,"0,67","0,50","0,00","2,70","0,45",0,0
ITR-4,Париж та голуби: 3 дні в Парижі (без нічних переїздів),COMPETITOR,ITravel,Франція,389,7,0,5,56,366,352,23,37,"0,11",41,192,"0,7874","0,89",,"1,00",ЦІЛИЙ РІК,0,"1,57","0,86","0,57",11,6,4,0,"0,86","0,57","0,00","3,80","0,54",1,0
ITR-5,"Три бажання: Краків, Прага та Відень",COMPETITOR,ITravel,Австрія,120,4,1,1,30,210,199,-90,-79,"-0,40",6,25,"0,5900","0,60",,"0,75",ЦІЛИЙ РІК,20,"0,75","0,75","0,75",3,3,3,0,"0,75","0,75","0,00","2,40","0,60",0,0
ITR-6,Амстердамський експрес,COMPETITOR,ITravel,Німеччина,239,6,2,3,40,238,237,1,2,"0,01",10,120,"0,7358","0,99",,"0,67",ЦІЛИЙ РІК,40,"0,83","0,83","0,67",5,5,4,0,"0,83","0,67","0,00","3,50","0,58",0,0
ITR-7,Круасани і тюльпани: Амстердам + Париж,COMPETITOR,ITravel,Бельгія,369,8,2,4,46,376,367,-7,3,"0,01",3,40,"0,7231","0,99",,"0,75",ЦІЛИЙ РІК,40,"0,88","0,75","0,75",7,6,6,0,"0,75","0,75","0,00","4,80","0,60",0,0
ITR-8,Голландський калейдоскоп,COMPETITOR,ITravel,Німеччина,329,7,2,3,47,238,237,91,92,"0,39",17,210,"0,5551","0,61",,"0,71",ЦІЛИЙ РІК,40,"1,57","1,29","0,57",11,9,4,0,"1,29","0,57","0,00","4,70","0,67",1,0
ITR-9,"Столичні пригоди: Будапешт, Відень, Прага + Краків!",COMPETITOR,ITravel,Австрія,179,4,0,1,45,210,199,-31,-20,"-0,10",18,84,"0,7185","0,90",,"1,00",ЦІЛИЙ РІК,0,"1,00","1,00","1,00",4,4,4,0,"1,00","1,00","0,00","3,20","0,80",0,0
ITR-10,Словацька мелодія з Віденським шармом!,COMPETITOR,ITravel,Австрія,239,5,0,2,48,210,199,29,40,"0,20",27,144,"0,7020","0,80",,"1,00",ЦІЛИЙ РІК,0,"1,00","0,40","0,40",5,2,2,0,"0,40","0,40","0,00","1,60","0,32",0,0
ITR-11,Кураж столицями,COMPETITOR,ITravel,Австрія,159,4,1,1,40,210,199,-51,-40,"-0,20",10,64,"0,6485","0,80",,"0,75",ЦІЛИЙ РІК,20,"1,50","1,00","1,00",6,4,4,0,"1,00","1,00","0,00","3,20","0,80",0,0
ITR-12,Угорський танок: Будапешт і Відень,COMPETITOR,ITravel,Австрія,139,4,0,0,35,210,199,-71,-60,"-0,30",7,44,"0,6085","0,70",,"1,00",ЦІЛИЙ РІК,0,"1,50","1,00","0,50",6,4,2,0,"1,00","0,50","0,00","2,20","0,55",0,0
ITR-13,"Європейська розкіш – Ніцца, Монако, Портофіно…",COMPETITOR,ITravel,Італія,219,6,2,4,37,340,338,-121,-119,"-0,35",16,80,"0,6382","0,65",,"0,67",ЦІЛИЙ РІК,40,"1,17","0,83","0,67",7,5,4,0,"0,83","0,67","0,00","3,50","0,58",0,0
ITR-14,Лазурний МЕГАтур,COMPETITOR,ITravel,Італія,399,8,1,5,50,340,338,59,61,"0,18",79,260,"0,7107","0,82",,"0,88",ЦІЛИЙ РІК,20,"1,13","0,88","0,63",9,7,5,0,"0,88","0,63","0,00","4,60","0,58",0,0
ITR-15,Лазурний шик: 2 дні на Рив'єрі,COMPETITOR,ITravel,Італія,329,7,2,4,47,340,338,-11,-9,"-0,03",50,190,"0,7280","0,97",,"0,71",ЦІЛИЙ РІК,40,"1,29","1,00","0,57",9,7,4,0,"1,00","0,57","0,00","4,10","0,59",0,0
ITR-16,Джульєтта і гондоли,COMPETITOR,ITravel,Італія,139,4,2,0,35,340,338,-201,-199,"-0,59",1,0,"0,4137","0,41",,"0,50",ЦІЛИЙ РІК,40,"0,75","0,75","0,50",3,3,2,0,"0,75","0,50","0,00","1,90","0,48",0,0
ITR-17,"Спокусливе тріо: Венеція, Ніцца, Барселона",COMPETITOR,ITravel,Іспанія,469,9,2,6,52,538,505,-69,-36,"-0,07",10,127,"0,7188","0,93",,"0,78",ЦІЛИЙ РІК,40,"1,00","0,78","0,67",9,7,6,0,"0,78","0,67","0,00","5,10","0,57",0,0
ITR-18,"Тисячі лайків: Венеція, Рим, Флоренцію, Піза",COMPETITOR,ITravel,Італія,239,5,2,3,48,340,338,-101,-99,"-0,29",26,100,"0,6255","0,71",,"0,60",ЦІЛИЙ РІК,40,"1,20","0,60","0,60",6,3,3,0,"0,60","0,60","0,00","2,40","0,48",0,0
ITR-19,Італійська симфонія: Венеція + Доломітові Альпи,COMPETITOR,ITravel,Австрія,214,6,2,4,36,210,199,4,15,"0,08",23,119,"0,7504","0,92",,"0,67",ЦІЛИЙ РІК,40,"1,17","0,67","0,67",7,4,4,0,"0,67","0,67","0,00","3,20","0,53",0,0
ITR-20,Доломітові Альпи - мандрівка серед величі вершин,COMPETITOR,ITravel,Австрія,349,7,0,4,50,210,199,139,150,"0,75",37,254,"0,5110","0,25",,"1,00",ЦІЛИЙ РІК,0,"0,86","0,57","0,43",6,4,3,0,"0,57","0,43","0,00","2,70","0,39",0,0
ITR-21,Альпійський експрес: Швейцарія + Австрія,COMPETITOR,ITravel,Австрія,319,6,0,4,53,210,199,109,120,"0,60",34,224,"0,5836","0,40",,"1,00",ЦІЛИЙ РІК,0,"1,50","1,33","0,67",9,8,4,0,"1,33","0,67","0,00","4,40","0,73",0,0
ITR-22,"Тур-де-Круасан: Париж (4 дні), Нормандія, замки Луари",COMPETITOR,ITravel,Австрія,359,8,2,4,45,210,199,149,160,"0,80",38,264,"0,4068","0,20",,"0,75",ЦІЛИЙ РІК,40,"1,38","0,88","0,50",11,7,4,0,"0,88","0,50","0,00","4,10","0,51",0,0
ITR-23,"Їж.Люби.Подорожуй: Венеція, Рим 2 ночі, Флоренцію, Піза",COMPETITOR,ITravel,Італія,343,7,1,3,49,340,338,3,5,"0,02",56,204,"0,7395","0,98",,"0,86",ЦІЛИЙ РІК,20,"1,14","0,71","0,57",8,5,4,0,"0,71","0,57","0,00","3,50","0,50",0,0
ITR-24,Альпійська красуня – Швейцарія,COMPETITOR,ITravel,Австрія,279,6,1,2,47,210,199,69,80,"0,40",32,184,"0,5710","0,60",,"0,83",ЦІЛИЙ РІК,20,"1,67","0,83","0,50",10,5,3,0,"0,83","0,50","0,00","3,00","0,50",1,0
ITR-25,"Романтичний мікс: Кельн, Люксембург, Страсбург",COMPETITOR,ITravel,Німеччина,299,7,2,5,43,238,237,61,62,"0,26",16,180,"0,6716","0,74",,"0,71",ЦІЛИЙ РІК,40,"1,43","1,00","0,71",10,7,5,0,"1,00","0,71","0,00","4,60","0,66",0,0
ITR-26,"VIVA Італія! Венеція, Мілан, озера Гарда та Комо",COMPETITOR,ITravel,Італія,189,5,2,3,38,340,338,-151,-149,"-0,44",10,50,"0,5867","0,56",,"0,60",ЦІЛИЙ РІК,40,"1,00","0,60","0,20",5,3,1,2,"0,60","0,20","0,40","1,80","0,36",0,0
ITR-27,Benelux - таємниці трьох країн,COMPETITOR,ITravel,Бельгія,329,6,0,4,55,376,367,-47,-38,"-0,10",1,0,"0,7805","0,90",,"1,00",ЦІЛИЙ РІК,0,"1,50","1,17","0,83",9,7,5,0,"1,17","0,83","0,00","4,60","0,77",0,0
ITR-28,Європейська відпустка у Europa Park,COMPETITOR,ITravel,Австрія,339,7,0,5,48,210,199,129,140,"0,70",36,244,"0,5626","0,30",,"1,00",ЦІЛИЙ РІК,0,"1,00","0,86","0,57",7,6,4,0,"0,86","0,57","0,00","3,80","0,54",0,0
ITR-29,Берлінський експресс,COMPETITOR,ITravel,Німеччина,119,4,2,1,30,238,237,-119,-118,"-0,50",1,0,"0,5099","0,50",,"0,50",ЦІЛИЙ РІК,40,"1,25","0,75","0,50",5,3,2,0,"0,75","0,50","0,00","1,90","0,48",0,0
ITR-30,Лазурний шик: 2 дні на Рив’єрі,COMPETITOR,ITravel,Італія,329,7,2,4,47,340,338,-11,-9,"-0,03",50,190,"0,7280","0,97",,"0,71",ЦІЛИЙ РІК,40,"1,71","1,00","0,57",12,7,4,1,"1,00","0,57","0,08","4,30","0,61",1,0
ITR-31,"Кава та круасан: Відень, Париж, Зальцбург",COMPETITOR,ITravel,Франція,249,6,2,3,42,366,352,-117,-103,"-0,29",8,52,"0,6183","0,71",,"0,67",ЦІЛИЙ РІК,40,"1,33","1,17","0,50",8,7,3,0,"1,17","0,50","0,00","3,60","0,60",0,0
ITR-32,"Європейські канікули – Прага, Париж, Берлін",COMPETITOR,ITravel,Франція,219,6,2,4,37,366,352,-147,-133,"-0,38",2,22,"0,6277","0,62",,"0,67",ЦІЛИЙ РІК,40,"1,17","1,00","0,67",7,6,4,0,"1,00","0,67","0,00","3,80","0,63",0,0
ITR-33,Італійська симфонія: Венеція + Доломітові Альпи,COMPETITOR,ITravel,Італія,214,6,2,4,36,340,338,-126,-124,"-0,37",15,75,"0,6340","0,63",,"0,67",ЦІЛИЙ РІК,40,"1,00","0,67","0,67",6,4,4,0,"0,67","0,67","0,00","3,20","0,53",0,0
ITR-34,Канікули у Данії: Legoland,COMPETITOR,ITravel,Німеччина,269,6,1,3,45,238,237,31,32,"0,13",13,150,"0,7150","0,87",,"0,83",ЦІЛИЙ РІК,20,"1,17","1,00","0,50",7,6,3,0,"1,00","0,50","0,00","3,30","0,55",0,0
ITR-35,Паризька мрія – 3 дні в Парижі!,COMPETITOR,ITravel,Франція,269,7,2,3,38,366,352,-97,-83,"-0,24",14,72,"0,6330","0,76",,"0,71",ЦІЛИЙ РІК,40,"0,71","0,71","0,57",5,5,4,0,"0,71","0,57","0,00","3,50","0,50",0,0
ITR-36,"Смак Франції: Париж, Нормандія, Ельзас",COMPETITOR,ITravel,Франція,319,7,2,5,46,366,352,-47,-33,"-0,09",24,122,"0,7324","0,91",,"0,71",ЦІЛИЙ РІК,40,"1,29","1,00","0,57",9,7,4,0,"1,00","0,57","0,00","4,10","0,59",0,0
ITR-37,МЕГАтур до Чорногорії,COMPETITOR,ITravel,Болгарія,429,10,2,2,43,387,387,42,42,"0,11",2,84,"0,6293","0,89",,"0,80",ЦІЛИЙ РІК,40,"1,10","0,40","0,30",11,4,3,0,"0,40","0,30","0,00","2,70","0,27",0,0
ITR-38,Джульєтта і гондоли,COMPETITOR,ITravel,Італія,139,4,2,1,35,340,338,-201,-199,"-0,59",1,0,"0,4637","0,41",,"0,50",ЦІЛИЙ РІК,40,"1,00","0,75","0,50",4,3,2,0,"0,75","0,50","0,00","1,90","0,48",0,0
ITR-39,"Тисячі лайків: Венеція, Рим, Піза Флоренція",COMPETITOR,ITravel,Італія,239,5,2,3,48,340,338,-101,-99,"-0,29",26,100,"0,6255","0,71",,"0,60",ЦІЛИЙ РІК,40,"1,20","1,00","0,40",6,5,2,0,"1,00","0,40","0,00","2,50","0,50",0,0
ITR-40,На вікенд до двох сестер: Латвія-Литва,COMPETITOR,ITravel,Литва,160,4,2,2,40,152,160,8,0,"0,00",2,40,"0,7384","1,00",,"0,50",ЦІЛИЙ РІК,40,"0,75","0,75","0,50",3,3,2,0,"0,75","0,50","0,00","1,90","0,48",0,0
ITR-41,Балтійські пригоди,COMPETITOR,ITravel,Литва,175,4,1,2,44,152,160,23,15,"0,09",3,55,"0,7332","0,91",,"0,75",ЦІЛИЙ РІК,20,"1,00","0,75","0,50",4,3,2,0,"0,75","0,50","0,00","1,90","0,48",0,0
ITR-42,"Балтійські Скарби + круїз до Стокгольму : Таллін, Стокгольм, Рига",COMPETITOR,ITravel,Швеція,300,6,2,2,50,336,290,-36,11,"0,04",5,135,"0,6701","0,96",,"0,67",ЦІЛИЙ РІК,40,"0,67","0,50","0,33",4,3,2,0,"0,50","0,33","0,00","1,90","0,32",0,0
ITR-43,"Європейська розкіш – Ніцца, Монако, Портофіно…",COMPETITOR,ITravel,Італія,219,6,2,4,37,340,338,-121,-119,"-0,35",16,80,"0,6382","0,65",,"0,67",ЦІЛИЙ РІК,40,"0,00","0,00","0,00",0,0,0,0,"0,00","0,00",#DIV/0!,"0,00","0,00",0,1
