URL туру,Назва туру,День №,Місто / Локація,Факультативи (назва + ціна),Опис дня,Симв.
https://www.i-travel.com.ua/avtobusnyj-tur-yizh-lyuby-podorozhuj-venetsiya-rym-2-dni-piza-florentsiya-zi-lvova/,"Автобусний тур «Їж.Люби.Подорожуй: Любляна, Венеція, Рим 2 дні, Флоренція» зі Львова",6,Сніданок,,"Сніданок. Переїзд до Флоренції. Пересування містом на громадському транспорті. Оглядова екскурсія «Прекрасна Флоренція – давня та сучасна» (у вартості туру) . Свого часу цими вулицями прогулювався сам Мікеланджело – жив, творив і надихався, а сьогодні ми поринемо в його епоху! Маршрут нашої екскурсії проходить через Площу Синьорії, головний флорентійський собор Санта Марія-дель-Фьорі, дзвіницю Джотто, старий міст Понте Веккьо – вражаючі місця! Також запрошуємо відвідати Галерею Уффіці (20 EUR + вх.квиток) — найстарішу і найвідомішу галерею Флоренції, що не поступається Паризькому Лувру. Уффіці",600
https://www.i-travel.com.ua/avtobusnyj-tur-yizh-lyuby-podorozhuj-venetsiya-rym-2-dni-piza-florentsiya-zi-lvova/,"Автобусний тур «Їж.Люби.Подорожуй: Любляна, Венеція, Рим 2 дні, Флоренція» зі Львова",7,Прибуття у Львів,,"Прибуття у Львів, час повернення залежить від проходження кордону. Готелі Заселення не раніше 14:00. Виселення не пізніше 12:00. Якщо ви помітили несправності у номері, скажіть про це супроводжуючій або персоналу готелю. Готелі за програмою можуть бути замінені на альтернативні. Екскурсії Факультативні екскурсії можна придбати при бронюванні туру або безпосередньо під час поїздки. Факультативні екскурсії відбуваються при наборі групи від 15 осіб. Вартість факультативних екскурсій не підлягає поверненню якщо турист на ній не з явився. Вхідні квитки оплачуються додатково. Вхідні квитки Вартість ",600
https://www.i-travel.com.ua/?p=47102,Автобусний тур «Релакс у Чехії та Угорщині»,1,Зустріч групи о 20,,Зустріч групи о 20.30 на площі Двірцевій 1. Відправлення о 21.00 Перетин українсько-угорського кордону.,103
https://www.i-travel.com.ua/?p=47102,Автобусний тур «Релакс у Чехії та Угорщині»,2,Запрошуємо на оглядову екскурсію «Перлина Дунаю» (у вартості туру) це знайомство з найяскравішими ло,,"Запрошуємо на оглядову екскурсію «Перлина Дунаю» (у вартості туру) це знайомство з найяскравішими локаціями міста. Прогуляємося жвавою вулицею Ваци, побачимо Базиліку Святого Іштвана, вийдемо на набережну Дунаю з панорамами Парламенту — символі історії й величі Угорщини. Активним туристам пропонуємо відвідати екскурсії: Відвідування термальних купалень “Сечені” (10 EUR + вхідний квиток) . Це місце де можна зануритись і насолодитись цілющими, відомими на цілий світ, термальними водами, а ще й помилуватись вражаючою архітектурою споруди і самих басейнів. Екскурсія в Сентендре мальовниче містечко",600
https://www.i-travel.com.ua/?p=47102,Автобусний тур «Релакс у Чехії та Угорщині»,3,Сніданок та виселення з готелю,,"Сніданок та виселення з готелю. Переїзд до Відня. Відень — одна з найчарівніших столиць Європи, яка вражає своєю величчю з перших секунд. Розпочинаємо оглядову екскурсію «Прекрасний і ніжний Відень» (45 EUR) , Легка прогулянка елегантним Віднем: площа Марії Терезії, ансамбль королівського палацу, атмосферні вулиці Старого міста з їхньою вишуканою архітектурою та історичним шармом. Завершимо маршрут біля Оперного театру — символу музичної столиці Європи. Класичний Відень, стримана розкіш і відчуття імперської величі. Пропонуємо факультативні екскурсії на вибір: Шарм віденських кав’ярень (25 EUR",600
https://www.i-travel.com.ua/?p=47102,Автобусний тур «Релакс у Чехії та Угорщині»,4,Сніданок,,"Сніданок. Прибуття у Прагу. (В цей день пересування по місту здійснюється громадським транспортом, квиток оплачується додатково). Оглядова екскурсія «Велична столиця» (у вартості туру) . Неспішна прогулянка історичним серцем Праги: від Порохової вежі через Вацлавську площу та квартали Старого Міста, зупинка біля відомої бібліотеки і завершення маршруту на легендарному Карловому мості. Ключові символи міста, атмосфера старовини та відчуття справжньої Праги. Далі на нас чекає екскурсія «Празький град» (20 EUR) . Під час цієї екскурсії ми побачимо сучасний символ Праги та її головну пам’ятку – ре",600
https://www.i-travel.com.ua/?p=47102,Автобусний тур «Релакс у Чехії та Угорщині»,5,Сніданок та виселення з готелю,,"Сніданок та виселення з готелю. Пропонуємо відправитися на екскурсію “Імператорський курорт Карлові Вари” (35 EUR). За легендою ще імператор Карл IV лікувався цілющими термальними водами Карлових Вар, які назвали на честь нього. Але не тільки комплекси термальних джерел та оточуюча їх колонада приваблюють туристів – місто має давню і цікаву історію і архітектуру і затишну атмосферу старовинного європейського курортного містечка, оточеного величними горами. Пропонуємо відчути на собі весь спектр користі лікувальних вод. Ми маємо можливість відвідати термальний комплекс «Saunia» з неймовірним ви",600
https://www.i-travel.com.ua/?p=47102,Автобусний тур «Релакс у Чехії та Угорщині»,6,Прибуття до Львова о 18,,"Прибуття до Львова о 18.00. (Точний час залежить від проходження кордону) Готелі Заселення до готелю не раніше 14:00. По можливості, для наших туристів буде надано раннє заселення. Сніданку цього дня не надається. Виселення з готелю не пізніше 10 години. Якщо ви помітили неполадки в номері при заселенні – одразу ж повідомте про це співробітників готелю. Готелі за програмою можуть бути замінені на інші. Туристи, що подорожують одні, можуть бути розміщені у тримісних номерах. Під час сніданків у готелі забороняється виносити їжу із собою. Екскурсії Вартість факультативних екскурсій не повертаєть",600
https://www.i-travel.com.ua/?p=17110,Зеленими берегами Корфу з Одеси,1,Виїзд із Одеси та Ізмаїл,,"Виїзд із Одеси та Ізмаїл. Перетин кордонів. Нічний переїзд по території Румунії, Болгарії з можливістю посадки у містах по маршруту.",132
https://www.i-travel.com.ua/?p=17110,Зеленими берегами Корфу з Одеси,2,Прибуття в Салоніки,,"Прибуття в Салоніки. Прогулянка з гідом групи по Салоніках – ми побачимо Білу Вежу – символ міста, Храм Святого Димитрія Солунського, дізнаємося перекази про чудеса, що сталися в цій церкві, відвідаємо Ротонду, побудовану як храм, присвячений спершу Зевсу, а пізніше – Святим Небесним безтілесним Силам – архангелам. Пізнє заселення. Ночівля в готелі.",351
https://www.i-travel.com.ua/?p=17110,Зеленими берегами Корфу з Одеси,3,Сніданок,,Сніданок. Виселення з готелю Переїзд на острів Корфу. Заселення в готель. Вільний час.,86
https://www.i-travel.com.ua/?p=17110,Зеленими берегами Корфу з Одеси,4,Сніданок,,"Сніданок. Екскурсія столицею острова Керкірою (40 EUR) Запрошуємо Вас на екскурсію Керкірою – столицею острова. У минулому місто Венеціанської аристократії. Під час екскурсії ми відвідаємо Собор Святого Спиридона , розташований у центрі міста, він є найбільшим православним храмом на острові, його дзвіниця є найвищою спорудою в місті. Ми продовжимо прогулянку центральною пішохідною вулицею – Лістон, стародавніми венеціанськими вуличками цього міста, а також погуляємо Спіанадаєю – найкрасивішою і найбільшою площею міста. На завершення нашої екскурсії ми вирушимо на острів Понтіконісі – маленький",600
https://www.i-travel.com.ua/?p=17110,Зеленими берегами Корфу з Одеси,5,Сніданок,,"Сніданок. Екскурсія островом Корфу (50 EUR) Подорож починається з відвідування палацу Ахіллеон – колись літня резиденція Австро-Угорської імператриці. Тут розташований величезний парк з чудовими клумбами, газонами і деревами, а з паркових терас відкриваються чудові краєвиди на острів. Далі ми вирушимо на традиційну сімейну фабрику з виробництва продуктів і лікерів з кумквата і мигдалю, традиційних для острова Корфу. Тут ви зможете продегустувати і придбати від виробника ароматні солодощі та лікери, а гід розповість вам про історію цього дивовижного фрукта. Далі переїжджаємо в західну частину о",600
https://www.i-travel.com.ua/?p=17110,Зеленими берегами Корфу з Одеси,6,Сніданок,,"Сніданок. Круїз на острови Паксос і Антипаксос (60 EUR) Ніщо так не освіжає в літню спеку, як морська прогулянка! Морський бриз, приголомшливі краєвиди та приємне купання чекають на вас у цій прогулянці! Вирушаємо з Керкіри до островів Паксос і Антіпаксос, найменших в Іонічному архіпелазі, розташованих недалеко від південного узбережжя Корфу, – це можливість відпочити і насолодитися тишею і красою Іонічного моря. Під час круїзу катер пропливає повз Блакитні печери, ці печери захоплюють кожного красою своїх аквамаринових вод і запаморочливих скель. Перша зупинка для купання маленький острів Ант",600
https://www.i-travel.com.ua/?p=17110,Зеленими берегами Корфу з Одеси,7,Сніданок,,"Сніданок. Виселення з готелю. Виїзд з острова. Екскурсія на Метеори (40 EUR) до одного з найбільших монастирських комплексів у Греції, розташованого на скелях. Під час цієї екскурсії ми насолодимося неймовірно красивим краєвидом на Фессалійську рівнину та дізнаємося легенду утворення цих монастирів. Ночівля в транзитному готелі.",330
https://www.i-travel.com.ua/?p=17110,Зеленими берегами Корфу з Одеси,8,Сніданок,,Сніданок. Виселення з готелю. Виїзд із Греції в Україну.,56
https://www.i-travel.com.ua/?p=17110,Зеленими берегами Корфу з Одеси,9,Прибуття в Україну: Рені,,"Прибуття в Україну: Рені, Ізмаїл, Татарбунари, Одеса. Готелі Заселення до готелю не раніше 14:00. По можливості, для наших туристів буде надано раннє заселення. Сніданку цього дня не надається. Виселення з готелю не пізніше 10 години. Якщо ви помітили неполадки в номері при заселенні – одразу ж повідомте про це співробітників готелю. Готелі програми можуть бути замінені на інші. Туристи, що подорожують одні, можуть бути розміщені у тримісних номерах. Під час сніданків у готелі забороняється виносити їжу із собою. Екскурсії Екскурсії купуються на шляху до Греції Вартість факультативних екскурсі",600
https://www.i-travel.com.ua/mistychna-transilvaniya-ta-transfagarash-zi-lvova/,“Містична Трансільванія та Трансфагараш” зі Львова,1,15:00 – виїзд зі Львова,,"15:00 – виїзд зі Львова. Можливість приєднатись до туру по маршруту: Стрий, Мукачево, Берегове. Проходження кордону. Нічний переїзд у Румунію.",142
https://www.i-travel.com.ua/mistychna-transilvaniya-ta-transfagarash-zi-lvova/,“Містична Трансільванія та Трансфагараш” зі Львова,2,Прибуття в Трансільванію,,"Прибуття в Трансільванію. Зупинка на сніданок( сплачується додатково). За програмою день насичений неймовірними замками Румунії. Відвідування замку Графа Дракули (35 EUR + вх.квиток) Найвідоміший замок Трансільванії – замок Бран, відомий як замок Графа Дракули . Внутрішні приміщення замку – це заплутаний лабіринт із кімнат, сходів та таємних переходів. На його території можна побачити кам яний хрест з вирізаним на ньому змієм, що звернувся в кільце, і глибокий колодязь — вхід у таємничі підземелля. Замки Пелеш ( зовнішній огляд) + Кантакузіно ( 45 EUR + вх. квиток в кожен замок сплачується дод",600
https://www.i-travel.com.ua/mistychna-transilvaniya-ta-transfagarash-zi-lvova/,“Містична Трансільванія та Трансфагараш” зі Львова,3,Сніданок,,"Сніданок. Виселення з готелю. Запрошуємо на екскурсію «Трансфагараш – доторкнутись до небес»! (25 EUR ) Краса, що відкривається з кожним кілометром цієї неймовірної траси – зачаровує, власне це той випадок, про який говорять – краще один раз побачити…. Дорога кружляє серпантином поміж скелястих гір Трансільванії, високогірних озер та річки з водоспадами. Важливо: виконання факультативної програми можливо лише в період з 30 червня по 1 листопада , через пізнє танення снігу на високогірних ділянках траси. Аби максимально поринути в красу даного краю пропонуємо підйом на фунікулері до озера Балеа",600
https://www.i-travel.com.ua/mistychna-transilvaniya-ta-transfagarash-zi-lvova/,“Містична Трансільванія та Трансфагараш” зі Львова,4,Сніданок,,"Сніданок. Виселення з готелю. Запрошуємо відвідати найкрасивішу Соляну шахту Румунії! ( 30 EUR + вх. квиток 18 EUR ). Соляна шахта в Турді займає 1-е місце серед найкрасивіших місць в світі, що перебувають під землею, випереджаючи Печеру кристалів в Мексиці і церкву Сан-Клементе і Санта Марія в Римі. В даний час соляна шахта є музеєм гірничої справи, а також має парк розваг з баскетбольними кільцями, міні-гольфом, каруселями та підземним озером, яким можна кататися на човні. Запрошуємо на екскурсію по місту Клуж-Напока ( 20 EUR ). Столиця Трансільванії, доглянуте й живе місто на однаковій відс",600
https://www.i-travel.com.ua/mistychna-transilvaniya-ta-transfagarash-zi-lvova/,“Містична Трансільванія та Трансфагараш” зі Львова,5,Прибуття в Україну,,"Прибуття в Україну. Час прибуття залежить від проходження кордонів. Можлива висадка у Берегове, Мукачево, Стрий, Львів. Готелі Заселення до готелю не раніше 14:00. По можливості, для наших туристів буде надано раннє заселення. Сніданку цього дня не надається. Виселення з готелю не пізніше 10 години. Якщо ви помітили неполадки в номері при заселенні – одразу ж повідомте про це співробітників готелю. Готелі програми можуть бути замінені на інші. Туристи, що подорожують одні, можуть бути розміщені у тримісних номерах. Під час сніданків у готелі забороняється виносити їжу із собою. Екскурсії Екску",600
https://www.i-travel.com.ua/avtobusnyj-tur-kazky-staroyi-nimechchyny-zi-lvova/,Автобусний тур «Казки старої Німеччини» зі Львова,1,Виїзд зі Львова,,"Виїзд зі Львова. Перетин українсько-польського кордону. Зустріч туристів з представником компанії біля автобуса на залізничному вокзалі. Посадка в автобус. Відправлення зі Львова. Проходження кордону. За наявності часу пропонуємо відвідати чудовий Краків. Оглядова екскурсія “Королівське місто” (20 EUR; тільки трансфер до центру міста – 10 EUR) . Тут чудово поєднуються дивовижно гармонійна архітектура та королівський шик! Ми побуваємо на площі Ринок, побачимо Палац Єпископів, Королівський замок, пройдемось Королівським трактом і по Старому місту! Переїзд та заселення в готель на території Польщ",600
https://www.i-travel.com.ua/avtobusnyj-tur-kazky-staroyi-nimechchyny-zi-lvova/,Автобусний тур «Казки старої Німеччини» зі Львова,2,Сніданок,,"Сніданок, виселення з готелю. Переїзд до Берліну. Подорож містом на громадському транспорті. На вас чекає оглядова екскурсія «Чарівний Берлін» (у вартості туру) — місто, яке зберігає дари минулих століть. Запрошуємо перевернути сторінку історії та побачити справжній Берлін: могутній Рейхстаг, величний Берлінський собор, та візитівка міста – Бранденбурзька брама. Далі запрошуємо на екскурсію «Альтернативний Берлін» (25 EUR) . Головні пам’ятки вже оглянули, але як же пройти повз найсучаснішу площу Берліна — Потсдамер Платц? Як пропустити бульвар Зірок, театр, де проходять церемонії нагороджень к",600
https://www.i-travel.com.ua/avtobusnyj-tur-kazky-staroyi-nimechchyny-zi-lvova/,Автобусний тур «Казки старої Німеччини» зі Львова,3,Сніданок,,"Сніданок. Виселення з готелю. “Столиця фахверкових будівель – Целле” (25 EUR; якщо ви бажаєте відвідати місто без супроводу професійного гіда, є можливість придбати лише трансфер – 10 EUR). Целле – ніби музей під відкритим небом, зберіг до сьогодні чарівність старого німецького міста. Респектабельні вулички зберегли колорит 16 століття – адже саме стільки стоять тут ці казкові будинки. А над ними височить давній замок Целле у стилі Ренессанс. На нас чекає місто з німецьких казок – Бремен (у вартості туру). Відоме завдяки “Бременським музикантам”, місто і сьогодні сповнене радості і музики. Сер",600
https://www.i-travel.com.ua/avtobusnyj-tur-kazky-staroyi-nimechchyny-zi-lvova/,Автобусний тур «Казки старої Німеччини» зі Львова,4,Сніданок,,"Сніданок. Виселення з готелю. Карнавальна столиця Німеччини і місто з понад 2000-річною історією – все це про Кельн (оглядова екскурсія у вартості тура) , у якому ми проведемо сьогоднішній день. Неймовірний Кельнский собор, чий шпиль здіймається в небо на 150 метрів – один з найкрасивіших готичних соборів Європи і це місце, яке обов’язково варто відвідати. Це місто, де гармонійно поєднується середньовічна та сучасна архітектура, на вулицях якого вирує життя, і яке відкриє для вас зовсім нову Німеччину! У вільний час пропонуємо відвідати Дюссельдорф (40 EUR) – місто, яке називають німецьким Міл",600
https://www.i-travel.com.ua/avtobusnyj-tur-kazky-staroyi-nimechchyny-zi-lvova/,Автобусний тур «Казки старої Німеччини» зі Львова,5,Сніданок,,"Сніданок. Виселення з готелю. Пропонуємо завітати до Франкфурта-на-Майні (35 EUR; якщо ви бажаєте відвідати місто без супроводу професійного гіда, є можливість придбати лише трансфер – 15 EUR) . Якщо Дюссельдорф – це “німецький Мілан”, то Франкфурт – “німецький Нью-Йорк”! Це динамічний і енергійний космополітичний мегаполіс, де сучасні хмарочоси контрастують із шармом Старого міста з фахверковими будинками, старовинними пивоварнями, легендами та казками. Франкфурт справді наче з казки, адже у місті є навіть справжній ліс! Переїзд до казкового містечка Нюрнберг. Запрошуємо на оглядову екскурсію",600
https://www.i-travel.com.ua/avtobusnyj-tur-kazky-staroyi-nimechchyny-zi-lvova/,Автобусний тур «Казки старої Німеччини» зі Львова,6,Сніданок,,"Сніданок. Виселення з готелю. Запрошуємо відвідати Дрезден (у вартості туру) – місто, у якому чудово поєдналися німецька точність і чеська чарівність! Історія Дрездена починається в XIII столітті, місто було утворено на місці старого рибальського селища. У XVIII столітті Дрезден став політичним та культурним центром Європи. Внаслідок Другої Світової війни Дрезден постраждав, але досить швидко був відновлений. Під час екскурсії ви дізнаєтеся чимало цікавого про найголовніші місцеві визначні пам’ятки та про особистостей, що з ними пов’язані. Екскурсія допоможе вам відчути неповторну атмосферу Др",600
https://www.i-travel.com.ua/avtobusnyj-tur-kazky-staroyi-nimechchyny-zi-lvova/,Автобусний тур «Казки старої Німеччини» зі Львова,7,Проходження польсько-українського кордону,,"Проходження польсько-українського кордону. Приїзд у Львів. ГОТЕЛІ Заселення не раніше 14:00. Виселення не пізніше 12:00. Якщо ви помітили несправності у номері, скажіть про це супроводжуючій або персоналу готелю. Готелі за програмою можуть бути замінені на альтернативні. ЕКСКУРСІЇ Факультативні екскурсії можна придбати при бронюванні туру або безпосередньо під час поїздки. Факультативні екскурсії відбуваються при наборі групи від 15 осіб. Вартість факультативних екскурсій не підлягає поверненню якщо турист на ній не з’явився. Вхідні квитки оплачуються додатково. Вартість вхідних квитків може з",600
https://www.i-travel.com.ua/avtobusnyj-tur-lavandove-sertse-frantsiyi-valansol-lazurove-uzberezhzhya-zi-lvovu/,Автобусний тур «Лавандове серце Франції – Валансоль + Лазурове узбережжя» зі Львова,1,Виїзд зі Львова,,"Виїзд зі Львова. Перетин українсько-угорського кордону. За наявності часу, подорож до Будапешту. Запрошуємо на оглядову екскурсію «Перлина Дунаю» (20 EUR) це знайомство з найяскравішими локаціями міста. Прогуляємося жвавою вулицею Ваци, побачимо Базиліку Святого Іштвана, вийдемо на набережну Дунаю з панорамами Парламенту — символі історії й величі Угорщини. Вільний час, рекомендуємо – прогулянку на кораблику Дунаєм (32 EUR) . Вечірній Будапешт в ілюмінації під музику вальсів І. Штрауса – це треба побачити. Нічний переїзд до Італії.",537
https://www.i-travel.com.ua/avtobusnyj-tur-lavandove-sertse-frantsiyi-valansol-lazurove-uzberezhzhya-zi-lvovu/,Автобусний тур «Лавандове серце Франції – Валансоль + Лазурове узбережжя» зі Львова,2,Переїзд до Венеції,,"Переїзд до Венеції. Проїзд до центральної площі в обидві сторони на громадському транспорті (30 EUR) . Оглядова екскурсія «Заручена з морем – Венеція!» (у вартості туру) . Місто нагадує декорації для романтичних фільмів, а кожна вуличка, кожен будинок зберігає велику історію минулих століть. Прогулянка на справжній венеціанській гондолі (35 EUR) . У місті, де немає доріг, панують човни. Спробуйте і відчуйте, як ваші турботи зникають, коли гондольєр у смугастій сорочці провезе вас лабіринтом водних шляхів, а потім з’єднає з центральним Гранд-каналом. Прогулянка на катері Гранд каналом (35 EUR) ",600
https://www.i-travel.com.ua/avtobusnyj-tur-lavandove-sertse-frantsiyi-valansol-lazurove-uzberezhzhya-zi-lvovu/,Автобусний тур «Лавандове серце Франції – Валансоль + Лазурове узбережжя» зі Львова,3,Сніданок,,"Сніданок. Виселення з готелю. Оглядова екскурсія у Верону (у вартості туру) – місті з багатовіковою історією, оповите безліччю таємниць та загадок. А також одного з найромантичніших міст світу, прославлене Шекспіром, Петраркою, Гете та Байроном. У знаменитому дворі будинку Джульєтти, під її балконом, закохані присягаються один одному у вічній вірності. На вас чекають історії з життя Данте, відомих веронських сімей Монтеккі та Капулетті, непрості долі Синьйорів делла Скала та їхніх нащадків, Моцарта та Сальєрі. У вільний час пропонуємо відвідати найбільше італійське озеро – Гарда (40 EUR – тран",600
https://www.i-travel.com.ua/avtobusnyj-tur-lavandove-sertse-frantsiyi-valansol-lazurove-uzberezhzhya-zi-lvovu/,Автобусний тур «Лавандове серце Франції – Валансоль + Лазурове узбережжя» зі Львова,4,Сніданок,,"Сніданок. Вільний час. Відпочинок на морі. Пропонуємо відвідати екскурсію на цілий день «Лавандове серце Франції – Валансоль» (80 EUR; ранній виїзд з готелю). Прямує в бік Прованса до озера Лак-Сен-Круа , перлини з бірюзовою водою. Маємо час для фото, а також можливість покататися на лодочках вздодовж озера, а також ущелини Вердон (за додаткову оплату). Далі відвідаємо гірське містечко Мустьє , де буде можливість погуляти, зробити гарні фото, випити кави та купити сувеніри.. Далі наш шлях триває вздовж лавандових полів Плато Валансоль , із зупинками для фото. Лаванду рвати заборонено, оскільки",600
https://www.i-travel.com.ua/avtobusnyj-tur-lavandove-sertse-frantsiyi-valansol-lazurove-uzberezhzhya-zi-lvovu/,Автобусний тур «Лавандове серце Франції – Валансоль + Лазурове узбережжя» зі Львова,5,Сніданок,,"Сніданок. Виселення з готелю. Переїзд на Лазурове узбережжя. Сьогодні насолоджуємося кращим, що є у Франції ! Сонце, море, скелясті уступи, старовинні пам’ятки, фешенебельні магазини і, звичайно, вишукана французька кухня та вино. Все це – Лазурний берег! Запрошуємо на екскурсію «Французький шик: Монако + Монте-Карло» (45 EUR ) в маленьку дивовижну країну, відвідавши яку ми побачимо найвідоміше казино у світі, розкішні готелі, найдорожчі у світі автомобілі та яхти, що вразять вас своїми розмірами! У елегантних кварталах Монте-Карло реальний світ, здається, зникає. За бажанням можна відвідати К",600
https://www.i-travel.com.ua/avtobusnyj-tur-lavandove-sertse-frantsiyi-valansol-lazurove-uzberezhzhya-zi-lvovu/,Автобусний тур «Лавандове серце Франції – Валансоль + Лазурове узбережжя» зі Львова,6,Сніданок,,"Сніданок. Виселення з готелю. Запрошуємо на оглядову екскурсію “Мілан – давній і сучасний” (у вартості туру) . Ми побачимо Дуомо – відомий символ міста готичний собор пізнього Середньовіччя, розкішну галерею пасаж Вітторіо Емануеле, площу Ла Скала і сам театр, побудований на гроші міланських меломанів, Замок Сфорцеско, і звичайно найвідоміший шопінг в столиці італійської моди. За бажанням запрошуємо на екскурсію в собор Дуомо або народження Діви Марії (25 EUR) . Відвідаємо з екскурсією один з найгарніших готичних храмів Європи, і один з найбільших у світі. Екскурсія на озеро Комо (40 EUR, поїз",600
https://www.i-travel.com.ua/avtobusnyj-tur-lavandove-sertse-frantsiyi-valansol-lazurove-uzberezhzhya-zi-lvovu/,Автобусний тур «Лавандове серце Франції – Валансоль + Лазурове узбережжя» зі Львова,7,Переїзд територією Угорщини,,"Переїзд територією Угорщини. Проходження угорсько-українського кордону. Прибуття у Львів. Готелі Заселення до готелю не раніше 14:00. По можливості, для наших туристів буде надано раннє заселення. Сніданку цього дня не надається. Виселення з готелю не пізніше 10 години. Якщо ви помітили неполадки в номері при заселенні – одразу ж повідомте про це співробітників готелю. Готелі за програмою можуть бути замінені на інші. Туристи, що подорожують одні, можуть бути розміщені у тримісних номерах. Під час сніданків у готелі забороняється виносити їжу із собою. Екскурсії Вартість факультативних екскурс",600
https://www.i-travel.com.ua/avtobusnyj-tur-dolomitovi-alpy-mandrivka-sered-velychi-vershyn-zi-lvova/,Автобусний тур «Доломітові Альпи – мандрівка серед величі вершин» зі Львова,1,Виїзд зі Львова,,"Виїзд зі Львова. Перетин українсько-угорського кордону. За наявності часу, подорож до Будапешту. Запрошуємо на оглядову екскурсію «Перлина Дунаю» (20 EUR) це знайомство з найяскравішими локаціями міста. Прогуляємося жвавою вулицею Ваци, побачимо Базиліку Святого Іштвана, вийдемо на набережну Дунаю з панорамами Парламенту — символі історії й величі Угорщини. Вільний час, рекомендуємо – прогулянку на кораблику Дунаєм (32 EUR) . Вечірній Будапешт в ілюмінації під музику вальсів І. Штрауса і келих ігристого – це треба побачити. Ночівля у транзитному готелі.",559
https://www.i-travel.com.ua/avtobusnyj-tur-dolomitovi-alpy-mandrivka-sered-velychi-vershyn-zi-lvova/,Автобусний тур «Доломітові Альпи – мандрівка серед величі вершин» зі Львова,2,Сніданок,,"Сніданок. Виселення з готелю. Переїзд до Австрії. Запрошуємо відвідати Гальштат (40 EUR) – казкове містечко, розташоване на березі мальовничого озера у долині, схожій на фіорд. Різнокольорові будиночки, вузькі вулички, величні схили альпійських гір, блакитні води Гальштатського озера – описати всю красу цього дивовижного місця словами просто неможливо. Сюди приїжджають за красою Альп, за прогулянками середньовічними стежками, за свіжим повітрям, запаморочливими панорамами гір, за відчуттям казки та справжнього щастя. Далі на нас чекає поїздка у Зальцбург (у вартості туру) , під час якої ви від",600
https://www.i-travel.com.ua/avtobusnyj-tur-dolomitovi-alpy-mandrivka-sered-velychi-vershyn-zi-lvova/,Автобусний тур «Доломітові Альпи – мандрівка серед величі вершин» зі Львова,3,Сніданок,,"Сніданок. Виселення з готелю. Переїзд до Італії. Ласкаво просимо у Доломітові Альпи! Знайомство з Італією ми розпочнемо з оглядової екскурсії у Больцано (у вартості туру) – столиці Південного Тіролю – одного з найкрасивіших міст в альпійському регіоні. Тут зустрілися німецька та італійська культури, лаконічно доповнючи одна одну через суворі традиції тірольсько-німецьких пращурів та середземноморської душі найкреативнішої нації світу — італійців. Запрошуємо у подорож Доломітовим шляхом (40 EUR) , який охоплює найвідоміші гірськолижні курорти в самому серці Доломітів. Під час екскурсії ви відві",600
